out_name,frequency,units,long_name,standard_name,cell_methods,priority,comment
cheaqpso4,day,kg m-2 s-1,Aqueous-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_aqueous_phase_net_chemical_production,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
chegpso4,mon,kg m-2 s-1,Gas-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_gaseous_phase_net_chemical_production,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
chegpso4,day,kg m-2 s-1,Gas-Phase Production Rate of SO4,tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_particles_due_to_gaseous_phase_net_chemical_production,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
chepsoa,mon,kg m-2 s-1,Chemical Production of Dry Aerosol Secondary Organic Matter,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
chepsoa,day,kg m-2 s-1,Chemical Production of Dry Aerosol Secondary Organic Matter,tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_particles_due_to_net_chemical_production,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concbc,mon,kg m-3,Concentration of Black Carbon,mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concbc,day,kg m-3,Concentration of Black Carbon,mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concdust,mon,kg m-3,Concentration of Dust,mass_concentration_of_dust_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concdust,day,kg m-3,Concentration of Dust,mass_concentration_of_dust_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concnh4,mon,kg m-3,Concentration of Ammonium,mass_concentration_of_ammonium_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concnh4,day,kg m-3,Concentration of Ammonium,mass_concentration_of_ammonium_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concno3,mon,kg m-3,Concentration of Nitrate,mass_concentration_of_nitrate_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concno3,day,kg m-3,Concentration of Nitrate,mass_concentration_of_nitrate_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concoa,mon,kg m-3,Concentration of Organic Matter,mass_concentration_of_particulate_organic_matter_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concoa,day,kg m-3,Concentration of Organic Matter,mass_concentration_of_particulate_organic_matter_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concso4,mon,kg m-3,Concentration of SO4,mass_concentration_of_sulfate_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concso4,day,kg m-3,Concentration of SO4,mass_concentration_of_sulfate_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concss,mon,kg m-3,Concentration of Sea-Salt Aerosol,mass_concentration_of_sea_salt_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
concss,day,kg m-3,Concentration of Sea-Salt Aerosol,mass_concentration_of_sea_salt_dry_aerosol_particles_in_air,area: time: mean,TIER2,"List of levels: 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 925, 950, 975, 1000 hPa (all in 1 file if possible)"
